,Text,Cluster_Label
2775,"Head:  R. L. Smith
",0
2810,"personal improvement, and professional development. Problem solving, inquiry, teamwork, and oral,
",0
2776,"Professors:  B.H. Bond, U.K. Buehlmann, R.J. Bush, K.J. Edgar, C.E. Frazier, A.L.
",0
2777,"Hammett, D.E. Kline, J.R. Loferski, R.L. Smith, P.M. Winistorfer, and A. Zink-Sharp
",0
2778,"Associate Professors:  D.P. Hindman, H.J. Quesada-Pineda, and M. Roman
",0
2779,"Assistant Professors:  L. Horvath and Y. Kim 
",0
2780,"Adjunct Senior Research Scientist:  P. A. Araman
",0
2781,"Professor Emeritus:  W.G. Glasser, M.S. White, and R.L. Youngs
",0
2783,"Academic PoliciesMenuPackaging Systems and Design
",0
2784,"Learn how sustainable packaging is used to eliminate waste and pollution in the environment, how
",0
2785,"packaging design enhances products, and how smart materials are used in food and drug packaging to
",0
2786,"enhance safety and quality.
",0
2787,"Sustainable Biomaterials
",0
2788,"Apply the STEM disciplines to natural renewable materials to help us develop our sustainable future.
",0
2789,"Learn how biomaterials can be made and utilized in ways to produce better performing materials with less
",0
2790,"environmental impact. Study options include sustainable residential structures, creating sustainable
",0
2791,"society, biomaterials science, and forest products business.
",0
2796,"required for degree completion varies among curricula. Students must satisfactorily complete all
",0
2800,"transition plan for students already in the degree program.
",0
2801,"Please visit the University Registrar website at http://registrar.vt.edu/graduation-multi-
",0
2803,"Wood Science and Forest Products Minor and Packaging
",0
2804,"Science Minor
",0
2805,"Minors are offered for students interested in obtaining knowledge and skills in the wood science field to
",0
2808,"1004: EXPLORATIONS IN SUSTAINABLE BIOMATERIALS
",0
2809,"Topics and related career paths in Sustainable Biomaterials. Resources promoting academic success,
",0
2691,"Buddhism, Daoism, Shinto, and folk); inseparability of religion, culture, society, and politics. Modern
",0
2690,"Premodern model of Chinese and Japanese religions: interactions of various traditions (e.g. Confucianism,
",0
2689,"3224: RELIGION AND CULTURE IN CHINA AND JAPAN
",0
2583,"2054 (SOC 2054): ETHNOGRAPHY: STUDYING CULTURE
",0
2585,"Engagement with the development of, and debates about, ethnographic methods, as well as their application
",0
2586,"to case studies. Focus on sample ethnographic accounts of peoples throughout the world, as well as research
",0
2588,"2104 (GR 2104): GREEK NEW TESTAMENT
",0
2589,"Readings from the New Testament in Greek, with attention to grammatical analysis, historical background and
",0
2590,"other clues interpretation. May repeated with different content for a maximum of 9 credits. Pre: GR 1106.
",0
2592,"2124: RELIGION IN AMERICAN LIFE
",0
2593,"Understanding and integrating source materials for the study of religion in American life. Genealogy of religion
",0
2594,"and culture in America (USA). Changes and transformations in religious beliefs and practices and their
",0
2595,"influences on American life. Debates about religion and culture. Entanglements of religion, politics, race,
",0
2597,"2134 (JUD 2134): JUDAISM: A SURVEY OF HISTORY, CULTURE, AND HERITAGE
",0
2598,"Introduction to the academic study of Judaism; a variety of scholarly approaches to Jewish textual and cultural
",0
2599,"sources, including the Hebrew Bible, rabbinic literature, and diverse contemporary cultural, religious, and
",0
2600,"social expressions. Emphasis on developing skills in critical thinking, reading, and writing about Judaism as a
",0
2601,"way of understanding the beliefs, philosophies, and histories of global Jewish communities past and present.
",0
2603,"2144 (AFST 2144): AFRICAN RELIGIONS
",0
2604,"The role of religious (or belief) systems in African societies, especially the three predominant religious
",0
2605,"traditions in Africa: the so-called African Traditional Religious, Islam, and Christianity; the universe of religious
",0
2606,"systems and religious experiences and processes of Africa, in particular, Sub-Saharan Africa; critical
",0
2607,"examination of the mythic stature of Africa’s ""religions"" within Western cultural (and scholarly) world views and
",0
2609,"2204 (AFST 2204) (WGS 2204): RACE AND GENDER IN RELIGION AND CULTURE
",0
2610,"Influence of race and gender on religion and culture. Overview of approaches to categories of diversity,
",0
2611,"particularly race and gender, in religious and cultural traditions. Utilization of humanistic and social scientific
",0
2613,"2324: ISLAM
",0
2584,"Introduction to the methodological tools used by anthropologists and other social scientists to study culture.
",0
2581,"research. Focused engagement with humanities and social sciences research grounded in analysis,
",0
2687,"tradition and power in Indian religions. Concepts of secularism, gender, race, conversion, caste, and religious-
",0
2580,"Significant case studies in the study of religion and culture with an emphasis on influential and emerging
",0
2553,"critique; law, sovereignty, and religion; religion, gender, and race; religion, science, and technology; religion
",0
2555,"1044: RELIGIOUS ETHICS
",0
2556,"Influential representative social and religious ethical perspectives from ancient Greek philosophers to the
",0
2557,"present; ethical reasoning on current pressing and perennial social issues - bioethics, sexuality, family,
",0
2558,"poverty-- based on historical and ethical analysis of case studies; theoretical assumptions about morality as
",0
2560,"1134 (CLA 1134): THE ANCIENT MEDITERRANEAN WORLD
",0
2561,"Ancient cultures of the Mediterranean world with a focus on their embodiments in the arts, literature, history,
",0
2562,"philosophy, and religion. Emphasis on Greek, Hellenistic and Roman cultures, their interrelationships with
",0
2563,"each other and their historical, cultural, material and intellectual encounters with contemporary Mediterranean
",0
2565,"1214: THE MEDIEVAL WORLD
",0
2566,"Introduction to Europe and the Mediterranean world in the period between antiquity and the European
",0
2567,"encounter with the Americas. Investigation of the arts, literature, philosophy, and history of the period in the
",0
2568,"Christian, Jewish, and Islamic traditions and the multiple types of encounters that those communities
",0
2570,"1904: RELIGION AND CULTURE IN ASIA
",0
2571,"Historical and geographical overview of diverse religious/cultural traditions in Asia, such as Hinduism,
",0
2572,"Buddhism, Sikhism, Confucianism, Daoism, and Shinto. Investigation of the categories ""religion"" and ""culture""
",0
2573,"and their interactions in Asia. Examination of different methodological and interdisciplinary approaches and
",0
2574,"their integration, with emphasis on critical thinking about the complexities of studying religion and culture in
",0
2575,"Asia. Asia on a global stage, including Western views of Asia and Asian views of the West. (3H,3C)
",0
2576,"1904H: RELIGION AND CULTURE IN ASIAHistorical and geographical overview of diverse religious/cultural traditions in Asia, such as Hinduism,Buddhism, Sikhism, Confucianism, Daoism, and Shinto. Investigation of the categories ""religion"" and ""culture""and their interactions in Asia. Examination of different methodological and interdisciplinary approaches and
",0
2577,"their integration, with emphasis on critical thinking about the complexities of studying religion and culture in
",0
2578,"Asia. Asia on a global stage, including Western views of Asia and Asian views of the West. (3H,3C)
",0
2579,"2004: CASE STUDIES IN RELIGION AND CULTURE
",0
2614,"The rise of Islam under the Prophet Muhammad in Arabia and its spread across Asia and Africa. The
",0
2616,"2414 (JUD 2414): HEBREW BIBLE/OLD TESTAMENT
",0
2617,"Introduction to the academic study of the Hebrew Bible (Old Testament), including its contents, contexts,
",0
2618,"major themes, and reception; a variety of scholarly approaches, including historical-critical, literary, ethical,
",0
2660,"3014 (WGS 3014): WOMEN AND GENDER IN ISLAM
",0
2661,"An examination of women and gender in Islam from a variety perspectives including Muslim women in Islamic
",0
2662,"history, normative constructions of the role of women in Islam, and women’s roles in contemporary Muslim
",0
2663,"societies. Understanding of women in classical Islam; feminist and reformist approaches; and Western
",0
2665,"3024 (ENGL 3024): RELIGION AND LITERATURE
",0
2666,"Read works from world literature, guided by selected critical readings. Compare/contrast diverse models of
",0
2667,"""religion"" and ""literature."" Study how modernity has impacted traditions of religion and culture. Interpret literary
",0
2668,"texts that draw from multiple religions. Analyze religion-literature controversies in a range of social, cultural,political contexts. Synthesize sources of multiple media, formats, and contexts. (3H,3C)3034 (HUM 3034): THEORIES OF POPULAR CULTURE
",0
